	season	episode_number	title	airdate	rating	total_votes	desc	id	show_title
10856	1	6	Epiphanies	29 Oct. 1999	8.4	993	Tyres, Tim's friend, stops by the flat and invites Tim and Daisy to go clubbing with him that night. After offering to pay their way in, Tim and Daisy agree. Mike and Twist decide to join, but Brian needs some convincing. He hasn't been clubbing since a bad experience in the 80's. After finally getting to the club, Brian finds a new appreciation for the club scene.	tt0187664	Spaced
10857	1	7	Ends	5 Nov. 1999	8.2	860	Tim gets a phone call from his ex-girlfriend, Sarah, asking to meet him for a drink. She reveals that she had broken up with Duane Benzie. Tim is convinced that she'll want to get back together with him and have him move back it. Daisy thinks this is a bad idea and Mike's afraid he'll get hurt again. Mike has a meeting with the superiors at the Territorial Army, who decide to let him back in. When Sarah asks Tim to move back in, he realizes that his life is better now than it was when he was with her, he declines her offer.	tt0187664	Spaced
10858	1	1	Gone for Goode	31 Jan. 1993	8.1	302	The team investigate a woman who appears to be murdering her husbands for the insurance money.	tt0106028	Homicide: Life on the Street
10859	1	2	Ghost of a Chance	3 Feb. 1993	8.0	228	Bayliss is primary on a major homicide of a young girl that gets national press coverage, Howard seeks help from a victim's ghost, Munch and Bolander investigate a homicide involving a couple unhappily married for 60 years while Bolander has a crush on the feisty coroner.	tt0106028	Homicide: Life on the Street
10860	1	3	Son of a Gun	10 Feb. 1993	7.8	201	Crosetti and Lewis investigate the shooting of a fellow police officer whom Crosetti regards as a son, Howard suspects a rabid Spiro Agnew fan of murder but ends up solving the Calpurnia Church case meanwhile Bolander makes a friend whose death interrupts his date with Dr. Blythe.	tt0106028	Homicide: Life on the Street
10861	1	4	A Shot in the Dark	24 Feb. 1993	7.9	196	Crosetti and Lewis crack the Thormann case, Pembleton and Felton spend a night out on their own searching for a Lincoln while the jumpy Bolander gives Munch a hard time over a double murder.	tt0106028	Homicide: Life on the Street
10862	1	5	Three Men and Adena	3 Mar. 1993	9.5	437	Bayliss has a new clue on his primary case and with Frank they interrogate a suspect who they believe to be the murderer of Adena	tt0106028	Homicide: Life on the Street
10863	1	6	A Dog and Pony Show	10 Mar. 1993	7.6	192	While Giardello is busy sending off an old friend to retirement Pembleton and Bayliss investigate the murder of a dog, Howard and Felton argue over whether Felton finds Howard attractive while dealing with a drug-related homicide and Bolander and Munch take Dr. Blythe's son on a ride along. Meanwhile, Crosetti takes care of the bed-ridden and blind Thormann.	tt0106028	Homicide: Life on the Street
10864	1	7	And the Rockets' Dead Glare	17 Mar. 1993	8.1	178	Howard and Felton are in court over the Pony Johnson case, Crosetti and Lewis go head to head with the Secret Service and Bolander and Munch argue over drug legalization. Meanwhile, Pembleton gets an unexpected job offer.	tt0106028	Homicide: Life on the Street
10865	1	8	Smoke Gets in Your Eyes	24 Mar. 1993	7.7	196	Quitting smoking dominates the conversation ad behavior of the homicide detectives even as they solve what may be a gang-related killing of a 14-year-old boy. Lt. Giardello discovers a secret asbestos removal project on the third floor and confronts his superiors on behalf of his squad.	tt0106028	Homicide: Life on the Street
10866	1	9	The Night of the Dead Living	31 Mar. 1993	8.6	221	While pulling a graveyard shift on the hottest night of the year (with the AC on the blink) Bayliss brings in a potential suspect in the Adena Watson case, unfortunately he is twelve, Munch is angry after his girlfriend dumps him in the dark, Howard deals with a jumper in a Santa costume who tried to kill his wife with a water pistol while her sister is waiting for biopsy results, Crosetti deals with his daughter's sexuality, Bolander debates whether to ask Dr. Blythe out on a date and Felton and Lewis investigate the case of a mysterious candle lit every night next ...	tt0106028	Homicide: Life on the Street
10867	2	1	Bop Gun	6 Jan. 1994	8.8	255	Felton gets a primary case, in which a family gets robbed and the mother is fatally shot. As the team investigates, the father blames himself for the loss.	tt0106028	Homicide: Life on the Street
10868	2	2	See No Evil	13 Jan. 1994	8.1	161	Felton's friend kills his ill father in an assisted suicide, and a suspicious Lewis is assigned to the case. Frank and Bayliss investigate the murder of a drug peddler.	tt0106028	Homicide: Life on the Street
10869	2	3	Black and Blue	20 Jan. 1994	9.0	206	A victim was shot in the back, and Frank is eager to find out who done it, however nobody believes him when he states the murderer was a cop.	tt0106028	Homicide: Life on the Street
10870	2	4	A Many Splendored Thing	27 Jan. 1994	8.2	167	Bayliss and Pembleton investigate the murder of a much-loved woman, only to find that she worked at a phone sex company. Meanwhile, a depressed Detective Munch tags along on Bolander's romantic dinner date after being dumped.	tt0106028	Homicide: Life on the Street
10871	3	1	Nearer My God to Thee	14 Oct. 1994	7.8	139	When a beautiful girl is murdered, dragged in a dumpster, the unit investigates the case, but it's difficult without a clue except of a white glove found on the hand of the victim.	tt0106028	Homicide: Life on the Street
10872	3	2	Fits Like a Glove	21 Oct. 1994	7.8	135	Still investigating the murder of Catherine Goodrich, another victim is found with the same clues and Frank is now the primary on the case. Felton is thinking about going back to his wife, Munch and Lewis consider to buy a tavern.	tt0106028	Homicide: Life on the Street
10873	3	3	Extreme Unction	28 Oct. 1994	8.2	146	With another girl found dead with a glove on her hand next to a Catholic Church, Frank questions his faith but then a witness might help the detectives find out the killer's identity.	tt0106028	Homicide: Life on the Street
10874	3	4	A Model Citizen	11 Nov. 1994	7.9	136	Kay Howard becomes closer to John Munch when she realizes how saddened he is by children being involved in horrific crimes. Meanwhile Bayliss falls for a seductive closet-goth, Emma Zoole.	tt0106028	Homicide: Life on the Street
10875	3	5	Happy to Be Here	18 Nov. 1994	7.7	121	Gee investigates the murder of an old friend and Bayliss's relationship with the police artist turns sour.	tt0106028	Homicide: Life on the Street
10876	3	6	Crosetti	2 Dec. 1994	9.0	198	The unit investigate the death of their friend and Lewis' partner, Steve Crosetti which appears to be a suicide, but Lewis is sure there is more to it than this.	tt0106028	Homicide: Life on the Street
10877	3	7	The Last of the Watermen	9 Dec. 1994	7.4	140	Howard decides to go on a sudden vacation to her hometown, but soon she has to investigate a murder of a conservationist. Meanwhile, Frank has to fill the absence of Howard as the partner of Felton to solve a case.	tt0106028	Homicide: Life on the Street
10878	3	8	All Through the House	16 Dec. 1994	8.1	128	"It's Christmas time, and Lewis gets a case in which the victim's identity is unknown due to heavy burns. Munch and Bolander deal with the death of ""Santa"" but nothing seems to ruin Bolander's Christmas spirit."	tt0106028	Homicide: Life on the Street
10879	3	9	Every Mother's Son	6 Jan. 1995	8.8	172	Bayliss and Frank investigate the murder of a kid who was shot in a bowling alley. Felton gets a clue about his family's whereabouts.	tt0106028	Homicide: Life on the Street
10880	3	10	Cradle to Grave	13 Jan. 1995	8.0	133	"Lewis and Munch investigate the death of Andrew ""Monk"" Whetherly, a member of the Deacons Motorcycle Club. Whetherly's wife, Bree, leads them to Preacher, the gang's warlord, who says Monk was killed ""because he loved his little girl."" The case is further complicated when Lewis is approached by an FBI Agent who is also investigating the Deacons. Deputy Commissioner James Harris enlists Pembleton to look into a delicate matter involving a congressman - with disastrous results."	tt0106028	Homicide: Life on the Street
10881	3	11	Partners	20 Jan. 1995	8.0	128	Detective Douglas Jones, Russert's former partner, joins Homicide from Narcotics. Later, when Jones' wife Natalie is admitted to the hospital with suspicious injuries, Russert confronts Jones about possible spousal abuse. Pembleton prepares to testify against James Harris and the department, with his future and friendships hanging in the balance. Bayliss, Lewis and Munch finally open The Waterfront Bar.	tt0106028	Homicide: Life on the Street
10882	3	12	The City That Bleeds	27 Jan. 1995	9.1	160	Detectives Howard, Bolander and Felton are shot during an ambush and left in critical condition. Pembleton feels obligated to get justice, Munch becomes traumatized and shocked, and Giardello faces an investigation of his work.	tt0106028	Homicide: Life on the Street
10883	3	13	Dead End	3 Feb. 1995	8.7	144	The Homicide Unit captures Glenn Holton only to learn that he wasn't the one who shot Felton, Bolander and Howard. Meanwhile Russert is forced to investigate Giardello's work to find out if he should be at fault for the ordeal.	tt0106028	Homicide: Life on the Street
10884	3	14	End Game	10 Feb. 1995	9.0	163	The scene of the crime, Apartment 201, is searched and reveals that the occupant, Gordon Pratt, is a gun freak who once tried to be a cop. A possible suspect is apprehended, but lack of a weapon gets him released. Later, Bayliss returns to the apartment building and is shocked to find that another shooting has claimed another victim. Russert and Howard declare a truce. Still recovering in the hospital, Bolander suffers another relapse.	tt0106028	Homicide: Life on the Street
10885	3	15	Law & Disorder	24 Feb. 1995	8.1	139	Pembleton and Lewis investigate the random shooting of a woman, meanwhile Bayliss suspects Munch of going vigilante and murdering Gordon Pratt. Felton tries to get used to being back at work but finds getting around to be difficult.	tt0106028	Homicide: Life on the Street
10886	3	16	The Old and the Dead	3 Mar. 1995	7.9	125	"Both Detectives Bolander and Howard return to work on the same day. Kay Howard obsesses over the relocation of her desk while she was out and refuses to assist Pembleton until it has been moved back, but changes her mind after the murderer unexpectedly walks in and confesses. Meanwhile, Bolander and Munch use the ""good cop/bad cop"" routine to solve the brutal murder of two elderly wealthy people. Bayliss & Felton tackle the case of a skeleton found by a dog digging in a neighbor's backyard, and Lt. Gee hopes for a promotion after leaking to the press the corruption of..."	tt0106028	Homicide: Life on the Street
10887	3	17	In Search of Crimes Past	14 Apr. 1995	7.9	123	On the eve of his execution, the accused's daughter takes Col. Barnfather hostage, demanding a reinvestigation of the case to save her father. Bolanger, who had originally investigated the murder, discovers links to a recent suicide. BPD races the clock to get a stay of execution. Meanwhile an elderly woman's death in a bathtub leads to a poignant conclusion on a dance floor.	tt0106028	Homicide: Life on the Street
10888	3	18	Nothing Personal	21 Apr. 1995	8.1	120	When Crosetti's caseload is to be distributed among the detectives, Howard's 100% clearance rate leads Giardello to assign her his most difficult unsolved case. Her partner Felton's obsession with finding his children causes him to lose key evidence; he turns to Russert for comfort. Bayliss, Munch and Lewis close the deal on the bar only to find that their troubles are just beginning. Giardello exhibits real emotions following a rejection by a friend of Russert's.	tt0106028	Homicide: Life on the Street
10889	3	19	Colors	28 Apr. 1995	8.6	153	"When Bayliss' cousin shoots a ""crazed"" Turkish young man at his door, Pembleton and Bayliss differ on motive. A Grand Jury is called to determine whether it is manslaughter or rightful protection of the home. Was it racially motivated--that is the question. Meanwhile, attempting to increase their bar business, Munch fires the French chef and Lewis hires his grandmother as cook."	tt0106028	Homicide: Life on the Street
10890	3	20	The Gas Man	5 May 1995	8.4	153	"Pembleton is oblivious to being relentlessly stalked by ""The Gas Man,"" a man he sent to jail for negligence in a gas explosion that killed a whole family. The stalker steals evidence from a gruesome crime scene--the severed head of a Gypsy fortuneteller and a bloody knife. His plan is to force Pembleton to meet him alone and exact revenge."	tt0106028	Homicide: Life on the Street
10891	4	1	Fire: Part 1	20 Oct. 1995	8.0	123	Pembleton and Bayliss investigate a body found at a burned building, joined by Det. Kellerman from the arson squad.	tt0106028	Homicide: Life on the Street
10892	4	2	Fire: Part 2	27 Oct. 1995	8.1	122	The arson-murder scenes now include two teenagers, a boy and a girl, one of whom was killed before the fire. Barnfather agrees to another detective for the Homicide Squad IF they solve the arsons, and Giardello can choose his own candidate. Kellerman turns out to be an excellent interrogator and is offered the job.	tt0106028	Homicide: Life on the Street
10893	4	3	Autofocus	3 Nov. 1995	7.8	120	Since Lewis has unsuccessfully been partnered with every member of the squad, the newbie (Kellerman) is assigned to him. Their first case involves the shooting death of an elderly lady waiting at a bus stop. A young man has captured the shooter stashing his gun, but he has trouble getting the cops to watch the tape. Howard has made sergeant and is trying to establish her authority in the squad, but irritates her colleagues. The climax is an arrest of the groom during a wedding ceremony.	tt0106028	Homicide: Life on the Street
10894	4	4	Thrill of the Kill	10 Nov. 1995	8.3	133	Pembleton and Bayliss work with FBI agent Steven Van Brandt to stop a killer working his way up I-95 from Florida toward Baltimore.	tt0106028	Homicide: Life on the Street
10895	4	5	Hate Crimes	17 Nov. 1995	8.0	125	Pembleton and Bayliss investigate the murder of a man outside a gay night club.	tt0106028	Homicide: Life on the Street
10896	4	6	A Doll's Eyes	1 Dec. 1995	9.0	174	Pembleton and Bayliss look for a gunman who opened fire at a crowded shopping mall, critically wounding a 10 year old boy.	tt0106028	Homicide: Life on the Street
10897	4	7	Heartbeat	8 Dec. 1995	7.9	131	John Munch and Kay Howard try to frighten a drug dealer into confessing to murder, by using his love of Edgar Allan Poe's works to their advantage. Meanwhile Munch's date with a beautiful colleague backfires when he meets her roommate.	tt0106028	Homicide: Life on the Street
10898	4	8	Sniper: Part 1	5 Jan. 1996	8.2	121	The detectives pursue a sniper who leaves games of Hangman at every crime scene.	tt0106028	Homicide: Life on the Street
10899	4	9	Sniper: Part 2	12 Jan. 1996	8.2	120	Another sniper strikes Baltimore as soon as the first is apprehended.	tt0106028	Homicide: Life on the Street
10900	4	10	The Hat	19 Jan. 1996	7.9	130	Lewis and Kellerman take a road trip to extradite a Baltimore murder suspect from Pennsylvania. It should be an easy assignment, but Meldrick and Mikey make things hard on themselves by losing the suspect on the way back.	tt0106028	Homicide: Life on the Street
10901	4	11	I've Got a Secret	2 Feb. 1996	7.4	115	During the investigation of a burglar found dead with no apparent injuries, the detectives find that he visited an ER for a gunshot wound and may have received bad surgery.	tt0106028	Homicide: Life on the Street
10902	4	12	For God and Country	9 Feb. 1996	7.9	140	In the second part of a story started on Law & Order: Charm City (1996), Bayliss and Pembleton work with Lennie Briscoe and Rey Curtis to find the people involved in the NYC subway bombing and the Baltimore church bombing five years earlier.	tt0106028	Homicide: Life on the Street
10903	4	13	Justice: Part 1	16 Feb. 1996	8.2	124	A murdered ex-cop's son decides to conduct his own investigation when Munch and Russert find themselves stumped in their search for the killer.	tt0106028	Homicide: Life on the Street
10904	4	14	Justice: Part 2	23 Feb. 1996	8.2	122	The man who was acquitted of murdering a cop's father is found dead.	tt0106028	Homicide: Life on the Street
10905	4	15	Stakeout	15 Mar. 1996	8.5	128	"A male prostitute offers to reveal the identity of a multiple murderer as part of a plea bargain. He admits to luring in the victims and stealing their rings, but not to being the killer. The Homicide Squad takes turns on a stakeout next door to the suspect. Interactions between squad members and between the couple whose house they ""occupy"" run the gamut of emotions."	tt0106028	Homicide: Life on the Street
10906	4	16	Requiem for Adena	29 Mar. 1996	8.3	122	The murder of a young girl revives memories, especially in Bayliss, of an earlier case--Adena Watson, which was not resolved. Pembleton is the primary and is angered by Bayliss' interference and obsession with the old case. A reported sexual assault on a friend of the murdered girl produces a connection but no proof. Will this be another case which has no definitive answer?	tt0106028	Homicide: Life on the Street
10907	4	17	Full Moon	5 Apr. 1996	8.4	147	The desk clerk at the New Moon Motel hears shots and calls 911. Lewis and Kellerman find the body of an ex-con wearing only one boot. The victim's classic motorcycle is missing, as is his handgun. As they interview motel residents, they find a family of illegal immigrants, a prostitute who swims in the nude, homemade drugs, wads of cash, illegal guns and uncover an unreported self-defense shooting. But what about the killer of Charlie Wells?	tt0106028	Homicide: Life on the Street
10908	4	18	Scene of the Crime	12 Apr. 1996	7.5	117	Two young black men are found shot to death at a project where Black Muslims have a security contract from HUD. Residents are hostile to the police initially. When one bereaved mother tells Russert that she had called 911 and half an hour passed before help arrived, they find there was a beat cop just a few blocks away. He admits he waited because he was in fear of his safety. Internal Affairs gets involved when the autopsy shows one of the boys bled to death over a period of about 20 minutes. Lewis and Kellerman are alienated over the racial issues.	tt0106028	Homicide: Life on the Street
10909	4	19	Map of the Heart	26 Apr. 1996	7.0	106	"The body of a 71-year-old world class swimmer is found in a pool where the ME says he was for 24 to 36 hours. A man claiming to be his biological son asks the detectives to test the corpse's blood for a DNA match. The ME discovers cancer in the corpse and massive amounts of steroids. Then a woman from the NSA demands Bayliss and Pembleton help her find her ""friend,"" the purported son. The detectives are flabbergasted when someone comes in and confesses to speeding up the cancer effects with the steroids!!"	tt0106028	Homicide: Life on the Street
10910	4	20	The Damage Done	3 May 1996	8.5	126	"A drug war is being fought--shipments hijacked, smalltime dealers shot, and even a family in their home are killed, leaving a small daughter hiding in a closet. Kellerman and Lewis catch the case(s) and learn a lot about the strange code of honor involved. The Narcotics detectives bring in a self-confessed killer with the murder weapon, but that's not the ""whole truth."""	tt0106028	Homicide: Life on the Street
10911	4	21	The Wedding	10 May 1996	7.8	118	Lewis announces to Kellerman that today is his wedding day and promptly vomits. Because Lewis involves all the squad in the preparations, Giardello and Howard catch the murder of a radio talk show host, which ends with Gee's firing/killing the suspect. Munch is sure the wedding is an elaborate practical joke, but the others work frantically to get flowers, food, etc. for the nuptials. Pembleton's wife makes this day very memorable.	tt0106028	Homicide: Life on the Street
10912	4	22	Work Related	17 May 1996	7.8	111	"Three people are shot during a robbery at a burger place; two die, a teenage girl and a male customer. Pembleton and Bayliss investigate. They discover the other victim (shot in the knee) was the shooter's friend, and during his interrogation Pembleton has a seizure and is taken to neurosurgery. Meanwhile Lewis and Kellerman investigate ""The Bowling Ball Murder""-someone dropped the ball from an overpass."	tt0106028	Homicide: Life on the Street
10913	5	1	Hostage: Part 1	20 Sep. 1996	7.5	110	Pembleton returns to work just as a school is being taken hostage.	tt0106028	Homicide: Life on the Street
10914	5	2	Hostage: Part 2	27 Sep. 1996	7.2	107	As the hostage situation at the school continues, the detectives debate their course of action and Pembleton experiences more problems while recovering from his stroke.	tt0106028	Homicide: Life on the Street
10915	5	3	Prison Riot	18 Oct. 1996	8.3	133	The detectives investigate a murder committed during a prison riot, while Pembleton jeopardizes his recovery as he practices for his firearms exam.	tt0106028	Homicide: Life on the Street
10916	5	4	Bad Medicine	25 Oct. 1996	7.6	116	Lewis teams with a narcotics officer to catch the culprit who's selling poison-laced heroin, while Kellerman is investigated for corruption.	tt0106028	Homicide: Life on the Street
10917	5	5	M.E., Myself and I	1 Nov. 1996	7.3	108	The arrival of a new Chief Medical Examiner upsets Bayliss at first, but results in an old case's exhumation and correct determination as a homicide. The FBI investigation of Kellerman continues, increasing his frustration. The marriages of Pembleton and Lewis are tested, but with quite different results.	tt0106028	Homicide: Life on the Street
10918	5	6	White Lies	8 Nov. 1996	7.4	107	An article in The Baltimore Sun about an investigation of the arson unit upsets Kellerman. Munch catches the case of a woman whose husband discovered her dead in her bedroom and immediately suspects the husband. Brodie gets an offer to stay at Kay's place.	tt0106028	Homicide: Life on the Street
10919	5	7	The Heart of a Saturday Night	15 Nov. 1996	7.7	125	Survivors discuss, in a grief-support group, the circumstances of three murders one Saturday night in Baltimore: a girl strangled in an alley on her 16th birthday, a mother who dies as the victim of a carjacker who drives off with her 3-year-old daughter, and a man who was attacked in the Waterfront Bar in the presence of several uncooperative witnesses. One of the cases remains unsolved.	tt0106028	Homicide: Life on the Street
10920	5	8	The True Test	22 Nov. 1996	7.9	124	An outstanding computer genius at a prestigious prep school is found stabbed to death. The incident is believed to be racially motivated as he is one of only three black students. Bayliss and Lewis suspect a student whose protective mother is a powerful judge. Pembleton finally passes the firearms test.	tt0106028	Homicide: Life on the Street
10921	5	9	Control	6 Dec. 1996	7.7	113	On Pembleton's first case back, a divorced woman is found stabbed to death; her 10-year-old twin boys were shot in the head. He is convinced the boyfriend did it, but Bayliss believes it was the ex-husband. Kellerman is summoned to the Grand Jury. Once again a drug murder implicates Luther Mahoney, but the star witness is intimidated even while in police custody.	tt0106028	Homicide: Life on the Street
10922	5	10	Blood Wedding	13 Dec. 1996	7.6	116	"A robbery gone wrong kills Danver's bride-to-be while trying on a wedding dress. Once again Pembleton and Bayliss disagree on theories of the crime. Giardello tries to help Kellerman but runs into opposition; Kellerman is ""comforted"" by the new ME. Danvers confronts a jailed suspect with threats which has unexpected results."	tt0106028	Homicide: Life on the Street
10923	5	11	The Documentary	3 Jan. 1997	8.0	135	On New Year's Eve, Brodie screens his documentary about the detectives that reveals embarrassing lies and hidden truths.	tt0106028	Homicide: Life on the Street
10924	5	12	Betrayal	10 Jan. 1997	7.7	117	A girl is found with a broken rib which punctured her lung and 26 belt buckle marks on her body. Pembleton and Bayliss question the mother and her live-in boyfriend after a social worker confirms abuse suspicions. Kellerman is exonerated by the Grand Jury but still feels tainted by suspicion. Bayliss reveals his own childhood abuse to Pembleton.	tt0106028	Homicide: Life on the Street
10925	5	13	Have a Conscience	17 Jan. 1997	8.3	128	"An Asian store owner, a war hero, tried to forbid dope dealers from operating outside his store. His killing leads detectives to Mahoney--again he is too ""clean"" to catch. Mahoney's parting shot to Kellerman throws the detective into a tailspin of depression. Lewis, his partner, follows up and tries to prevent another partner's suicide."	tt0106028	Homicide: Life on the Street
10926	5	14	Diener	31 Jan. 1997	7.2	106	Pembleton and Lewis are assigned to the brutal murder of a wealthy woman. Each focuses on a different suspect: an angry talented art student from the projects and the woman's brother. A diamond ring with great sentimental value has disappeared from the victim's finger AFTER the body was found, which proves pivotal to the case.	tt0106028	Homicide: Life on the Street
10927	5	15	Wu's on First?	7 Feb. 1997	7.0	117	When a police officer is found shot to death, Elizabeth Wu writes an article praising his dedication to the job. An informer calls her with a contradiction: the cop was shot when he demanded his money back in a dope deal. Her source later reveals that he was the shooter but claims self-defense. Meanwhile Kellerman's rogue brothers show up and he winds up in a jail cell with them. Lewis and Julianna to the rescue.	tt0106028	Homicide: Life on the Street
10928	5	16	Valentine's Day	14 Feb. 1997	7.0	102	Two bombings near Valentine's Day result in two deaths with no apparent connections. Brodie finds a way to get a confession from a drug dealer who conned a victim into playing Russian Roulette with a fully loaded gun. The Pembletons' marriage seems to be disintegrating in spite of therapy. Lewis and Cox wait outside an office where a third bomb has been delivered.	tt0106028	Homicide: Life on the Street
10929	5	17	Kaddish	21 Feb. 1997	8.2	130	Munch's high school love interest, Helen Rosenthal, is raped and murdered, leaving Munch and Kellerman trying to solve the case. Grief and 1960's nostalgia engulf Munch, and meanwhile he connects with Helen's mourning daughter.	tt0106028	Homicide: Life on the Street
10930	5	18	Double Blind	11 Apr. 1997	7.5	113	Chris Thormann must confront the fact that the assailant who shot and blinded him is up for parole, and he might get it. Pembleton and Bayliss investigate the murder of a chef, and the family's background of abuse triggers bad memories for Bayliss.	tt0106028	Homicide: Life on the Street
10931	5	19	Deception	25 Apr. 1997	8.2	113	"Autopsy reveals that the death of a recent arrival from Europe was caused by a burst baggie he had swallowed, one of over 70 bags of heroin found in his stomach. Luther Mahoney MUST be involved somehow! Munch gets a tip from a con that a body is buried under the track at Pimlico, but eventually finds the ""dead"" man. The Mahoney problem is solved."	tt0106028	Homicide: Life on the Street
10932	5	20	Narcissus	2 May 1997	7.6	103	Just another midnight shift for the Homicide squad, with yet another shooting in West Baltimore. But this time there is a witness who is naming names. And at 4:00 a.m., why are Col. Barnfather and Capt. Gaffney taking such an active interest in the investigation?	tt0106028	Homicide: Life on the Street
10933	5	21	Partners and Other Strangers	9 May 1997	7.6	102	Beau Felton's body is found. Was it suicide or murder? Was he part of a criminal operation or...? Megan Russert returns from France to help in the investigation. Pembleton discovers why Bayliss has been missing from the squad room so much.	tt0106028	Homicide: Life on the Street
10934	5	22	Strangers and Other Partners	16 May 1997	7.6	102	Felton's murder investigation involves the whole squad plus Falsone from Auto and Gharty from IID (Felton had been undercover). Actually, Howard and Russert are shut out because of their personal involvement with Felton. Gharty and Falsone discover they have both had the same snitch and hone in on his possible role in the murder.	tt0106028	Homicide: Life on the Street
10935	6	1	Blood Ties: Part 1	17 Oct. 1997	8.6	107	A prominent businessman's housekeeper is found murdered at a banquet in his honor.	tt0106028	Homicide: Life on the Street
10936	6	2	Blood Ties: Part 2	24 Oct. 1997	8.5	98	Felix Wilson makes a shocking confession about his relationship with his deceased housekeeper.	tt0106028	Homicide: Life on the Street
10937	6	3	Blood Ties: Part 3	31 Oct. 1997	8.4	107	Pembleton and Giardello reluctantly get search warrants to collect blood samples from Felix Wilson and his son.	tt0106028	Homicide: Life on the Street
10938	6	4	Birthday	7 Nov. 1997	8.1	92	Lewis and Falsone, joined by Stivers, get the case of a woman almost beaten to death and left in an alley. Georgia Rae Mahoney tells Kellerman she has video of Luther's shooting. Frank anxiously awaits the birth of his child, but Mary is unruffled.	tt0106028	Homicide: Life on the Street
10939	6	5	Baby, It's You	14 Nov. 1997	8.0	128	New York detectives Briscoe and Curtis accompany Falsone and Munch to Baltimore as they look for the suspect in a teen model's death.	tt0106028	Homicide: Life on the Street
10940	6	6	Saigon Rose	21 Nov. 1997	8.4	109	An armed robbery at a family Vietnamese restaurant leaves five dead, sparing only two teenagers in the kitchen who implicate an off-duty Baltimore cop. Falsone confronts Kellerman and accuses him of executing Luther Mahoney.	tt0106028	Homicide: Life on the Street
10941	6	7	The Subway	5 Dec. 1997	9.6	469	A man is pinned by a train in a subway station, producing a mortal wound that is temporarily suppressed by his situation, the Homicide detectives must determine if the incident was an accident or deliberate.	tt0106028	Homicide: Life on the Street
10942	6	8	All Is Bright	12 Dec. 1997	8.2	107	Gharty and Ballard suspect that a woman murdered her ex-boyfriend for infecting her with AIDS.	tt0106028	Homicide: Life on the Street
10943	6	9	Closet Cases	2 Jan. 1998	8.2	92	Bayliss and Pembleton are forced to deal with their own prejudices as they search for a hustler suspected of killing rich gay men.	tt0106028	Homicide: Life on the Street
10944	6	10	Sins of the Father	9 Jan. 1998	8.1	86	Lewis and Falsone attempt to solve the whipping and hanging of a wealthy advertising executive.	tt0106028	Homicide: Life on the Street
10945	6	11	Shaggy Dog, City Goat	16 Jan. 1998	8.2	92	A couple give the police information about a murder-suicide, while Ballard and Gharty go after a pair of suspects outside their jurisdiction.	tt0106028	Homicide: Life on the Street
10946	6	12	Something Sacred: Part 1	30 Jan. 1998	8.2	92	The stabbing death of a priest in his own rectory becomes a red ball, with Ballard and Gharty in charge. Allegations of sexual abuse complicate the case, and the unit searches for two Guatemalan refugees who were living at the rectory.	tt0106028	Homicide: Life on the Street
10947	6	13	Something Sacred: Part 2	30 Jan. 1998	8.5	92	Another priest is murdered after the two Guatemalan political refugees suspected of killing the first one are set free.	tt0106028	Homicide: Life on the Street
10948	6	14	Lies and Other Truths	6 Mar. 1998	8.0	90	An angry driver cuts off a state-owned truck, is rammed from behind and rearends a parked semi. Result? Two deaths and a paralyzed passenger, a lawsuit against the state, and pressure on the ME to alter blood alcohol results.	tt0106028	Homicide: Life on the Street
10949	6	15	Pit Bull Sessions	13 Mar. 1998	8.1	91	"Pembleton and Falsone investigate the mauling of an elderly man, in his own house, by three dogs belonging to his grandson. At the Waterfront, Bayliss, Munch, Gharty, and Ballard share stories of ""goofy cases, senseless killings, senseless suspects."""	tt0106028	Homicide: Life on the Street
10950	6	16	Mercy	20 Mar. 1998	7.9	93	"Pembleton and Bayliss investigate the death of a cancer patient when a relative insists the hospice doctor killed him in a ""mercy killing."" Stivers and Falsone investigate the murder of a 12-year-old girl outside a pizza shop on her way to school."	tt0106028	Homicide: Life on the Street
10951	6	17	Abduction	27 Mar. 1998	8.3	94	"When a 4-year-old boy disappears from a carousel, Falsone and Stivers catch the case and are joined by the entire homicide unit, plus Jeff Andrews, the host of ""This Week's Wanted"" TV show."	tt0106028	Homicide: Life on the Street
10952	6	18	Full Court Press	3 Apr. 1998	8.4	98	Munch and Gharty investigate a high-school basketball player's murder.	tt0106028	Homicide: Life on the Street
10953	6	19	Strangled, Not Stirred	10 Apr. 1998	8.3	85	Ballard and Gharty probe the case of single women who are strangled after they're picked up at fancy bars and subdued with a stun gun.	tt0106028	Homicide: Life on the Street
10954	6	20	Secrets	17 Apr. 1998	8.4	87	Two business executives who belonged to the same country club kill themselves when they're given incriminating photos of themselves.	tt0106028	Homicide: Life on the Street
10955	6	21	Finnegan's Wake	24 Apr. 1998	8.8	124	"Bayliss is still having nightmares about the Adena Watson case, so Gee is reluctant to assign the case of another girl, murdered in 1932, to him. Therefore, Falsone is assigned the ""oldest unsolved slaying still officially on the books."""	tt0106028	Homicide: Life on the Street
10956	6	22	Fallen Heroes: Part 1	1 May 1998	9.1	138	"Bayliss and Pembleton are handed ""the mother of all red-balls,"" the stabbing of a judge on the sidewalk in broad daylight. It doesn't take them long to connect Georgia Rae Mahoney's feckless nephew to the murder. But unlike their previous contacts with him, he doesn't go easily this time."	tt0106028	Homicide: Life on the Street
